DateTime,Temperature,Pole1A,Pole1B,Pole2A,Pole2B,Pole3A,Pole3B,Pole4A,Pole4B,Pole5A,Pole5B,Pole6A,Pole6B,StockPole,PowerConsumption(kW-min),HTTP-ERR,HOST-IP
03/02/2020-11:19:40,27.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:20:40,27.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:21:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:22:40,27.5,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:23:40,27.5,False,False,True,True,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:24:40,27.6134,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A-HeaterStock
03/02/2020-11:25:40,27.725,False,True,True,True,False,False,False,False,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:26:40,27.3884,False,True,True,True,False,False,True,False,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:27:40,27.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:28:40,27.6134,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:29:40,27.5,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:30:40,27.275,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:31:40,27.3884,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:32:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:33:40,27.8384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:34:40,27.6134,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:35:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:36:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:37:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:38:40,27.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:39:40,27.8384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:40:40,27.8384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:41:40,27.95,False,False,False,False,False,False,False,False,True,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:42:40,27.95,False,False,False,False,False,False,True,False,True,False,False,True,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:43:40,28.0634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:44:40,27.8384,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:45:40,27.725,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:46:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:47:40,27.3884,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:48:40,27.275,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:49:40,26.15,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:50:40,26.15,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:51:40,26.6,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:52:40,26.825,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:53:40,27.05,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:54:40,27.3884,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:55:40,27.3884,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:56:40,27.725,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:57:40,27.6134,False,False,False,False,False,False,True,False,True,False,False,True,False,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:58:40,27.5,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-11:59:40,27.5,False,False,False,True,True,False,False,False,False,False,False,False,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:00:40,27.5,False,False,True,True,True,False,False,True,False,False,False,False,False,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:01:40,27.725,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:02:40,27.725,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:03:40,28.0634,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:04:40,28.175,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:05:40,28.4,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:06:40,28.4,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:07:40,28.4,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:08:40,28.5134,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:09:40,28.625,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:10:40,28.625,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:11:40,28.4,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:12:40,28.2884,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:13:40,28.4,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:14:40,28.4,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:15:40,28.5134,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:16:40,28.7384,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:17:40,28.7384,False,False,False,True,True,False,True,False,False,False,False,False,False,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:18:40,28.5134,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:19:40,28.2884,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:20:40,28.4,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:21:40,28.2884,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:22:40,28.4,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:23:40,28.4,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:24:40,28.4,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:25:40,28.7384,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:26:40,28.625,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:27:40,28.625,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:28:40,28.85,False,False,True,False,True,False,False,True,False,False,False,False,False,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:29:40,28.9634,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:30:40,28.9634,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:31:40,29.075,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:32:40,29.1884,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:33:40,29.1884,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:34:40,29.3,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:35:40,29.3,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:36:40,29.4134,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:37:40,29.3,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:38:40,29.075,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:39:40,28.9634,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:40:40,28.7384,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:41:40,28.9634,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:42:40,28.9634,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:43:40,29.3,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:44:40,29.3,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:45:40,29.4134,False,False,False,False,False,False,True,False,True,False,False,True,False,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:46:40,29.4134,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:47:40,29.1884,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:48:40,29.4134,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:49:40,29.4134,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:50:40,29.6384,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:51:40,29.75,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:52:40,29.525,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:53:40,29.6384,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:54:40,29.4134,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:55:40,29.3,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:56:40,29.3,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:57:40,29.3,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:58:40,29.1884,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-12:59:40,29.1884,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-13:00:40,28.9634,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-13:01:40,28.9634,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-13:02:40,29.075,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-13:03:40,29.075,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-13:04:41,29.1884,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-13:05:41,29.3,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
